track_id,item_id,cluster_5f
1n4jwRVXdkK2U34nBDUKKT,1082,1
1nH2PkJL1XoUq8oE6tBZoU,1083,0
1nO67wic65N413c11zKxM7,1084,0
1nX9KhK3Fff27SnrIor2Yb,1085,1
1nYeVF5vIBxMxfPoL0SIWg,1086,0
1nYzjrdVQ8RpF93M0jPFW7,1087,2
1nahzW3kfMuwReTka28tH5,1088,1
1oFAF1hdPOickyHgbuRjyX,1089,0
1oOEkBNp4zWnkD7nWjJdog,1090,2
1odExI7RdWc4BT515LTAwj,1091,2
1onfcprzpSGh2LqrBh17AA,1092,2
1p1SbqeipOd4ezKUpxqaz6,1093,1
1pZdegOXTZ2ftINo3oUuRZ,1094,1
1pacwLXyRO47ka0v6LTIiY,1095,1
1q0PYXTbDsirp2l74ng6pn,1096,0
1qDrWA6lyx8cLECdZE7TV7,1097,0
1qE8DOtw7zdXHMgZm20eLM,1098,0
1qEmFfgcLObUfQm0j1W2CK,1099,0
1qMMYpVatbRITKCfq1gasi,1100,1
1qOLh0tI7trd1zdDKxYZTe,1101,1
1qrpoAMXodY6895hGKoUpA,1102,1
1qwMkkRiD5jqLeUUjfgblh,1103,0
1qyFlfPREPbRcS2BNszdYI,1104,2
1r0faljjM2b876iNoaDUh5,1105,1
1r8ZCjfrQxoy2wVaBUbpwg,1106,1
1rCcsYnmqbMYdkG7kS9GC5,1107,1
1rIKgCH4H52lrvDcz50hS8,1108,0
1rXq0uoV4KTgRN64jXzIxo,1109,0
1rgnBhdG2JDFTbYkYRZAku,1110,2
1ri9ZUkBJVFUdgwzCnfcYs,1111,0
1rlIrbWboTRGeKfHhgbJRZ,1112,0
1rqqCSm0Qe4I9rUvWncaom,1113,0
1rsAFUCa6BVMgRQ3FCQQsi,1114,0
1s2B5cndbqK8rPJEIcKJRQ,1115,0
1sBhJGPUKrdRycgKxve70v,1116,0
1sCxVKWImDZSZKvG0U9B23,1117,0
1sOW4PuG5X3Ie3EXUhAopJ,1118,1
1sPLURKAosM3Jampgp9AWq,1119,1
1sYSP7gKa5kdKIfhANfori,1120,1
1sbEeUY8KsdvgiQi26JBFz,1121,1
1sgDyuLooyvEML4oHspNza,1122,1
1snWlbcbgQpJfknoI30DWG,1123,1
1sx0XsWUusUoPstbvokZjP,1124,0
1t67WYNfUxfOiwaz7SJ66b,1125,0
1tC5WMSlsGDFfqnrquB1ty,1126,1
1tT55K6VEyO6XFDxK4lDQe,1127,2
1tkg4EHVoqnhR6iFEXb60y,1128,2
1tp1xMJ1uaOktksskS0Fzs,1129,1
1trFxVLL8WKhYap543e74l,1130,0
1u8c2t2Cy7UBoG4ArRcF5g,1131,0
1uA914Md6wsy9NDryyBypH,1132,1
1uAOCTevGnyKIDbgZdOCnE,1133,2
1uL78kFWxhz3umTMWJu8n5,1134,1
1uMHCAyGmHqyygoNRuo7MV,1135,0
1uN0f4NqMDcReSwXO6PLuG,1136,1
1udwFobQ1JoOdWPQrp2b6u,1137,1
1uoL9GX45dTnmrWQ7Ii1Ft,1138,1
1v1IXPXl73Z7zy6f5tUa9n,1139,1
1v1oIWf2Xgh54kIWuKsDf6,1140,2
1v7L65Lzy0j0vdpRjJewt1,1141,1
1vBeIXlzbAieGoDqInav5j,1142,0
1vG3YuKRYqPwTmNmYgqkpg,1143,2
1vYXt7VSjH9JIM5oRRo7vA,1144,0
1vYh9x8UmFTLbXiizk9Qc5,1145,1
1vi9adPJiD4d22ybGp25hy,1146,1
1vvNmPOiUuyCbgWmtc6yfm,1147,0
1vvcEHQdaUTvWt0EIUYcFK,1148,1
1w7cgGZR86yWz1pA2puVJD,1149,0
1wC93sZRGcTgKLN2UWRSwW,1150,1
1wGnp7ejkCuXRsehXx0PNP,1151,1
1wJRveJZLSb1rjhnUHQiv6,1152,1
1wTopxO5eQBpxrBXPSbsUn,1153,2
1wUnuiXMMvhudmzvcCtlZP,1154,2
1whfVLMKWqAX3uk97VXsNN,1155,1
1wjzFQodRWrPcQ0AnYnvQ9,1156,2
1wsLHgXJ4SKIfd5ePSX1hD,1157,0
1wsf1YFQSYND45y0GzJmf7,1158,0
1wtOxkiel43cVs0Yux5Q4h,1159,2
1x5sYLZiu9r5E43kMlt9f8,1160,1
1xK59OXxi2TAAAbmZK0kBL,1161,2
1xQ6trAsedVPCdbtDAmk0c,1162,0
1xWH8zYtDeS9mW1JJG23VZ,1163,0
1xYpVRspgaLxdJLOTQkTjg,1164,1
1xcOYJxDa5pObgxY1r0I9c,1165,1
1xemKSmCnH59ze3KX5wwgH,1166,1
1xfXXujIlLZAx5wpu46Nyk,1167,0
1xs8bOvm3IzEYmcLJVOc34,1168,1
1xwAWUI6Dj0WGC3KiUPN0O,1169,1
1xy4apMFecGGkgBeaHFZ2M,1170,1
1xzBco0xcoJEDXktl7Jxrr,1171,1
1xzUQMiCoY5pdego0pHMeV,1172,1
1xzi1Jcr7mEi9K2RfzLOqS,1173,0
1xznGGDReH1oQq0xzbwXa3,1174,1
1y4jsQt7MjnZhiD1L6qFBC,1175,0
1yFiaFeSLpw4nDYTeErRZ6,1176,1
1yHVHoz6Ny29gbbWJYVnFt,1177,0
1yHdZ9S6rBlNPH3LDNMy2P,1178,1
1yOL7ZiXGx5ULeLoktAUAg,1179,0
1yYzuNd0KRyHVJ3NH8apBt,1180,0
1yeB8MUNeLo9Ek1UEpsyz6,1181,1
1yoMvmasuxZfqHEipJhRbp,1182,0
1yxcKrEcxt4O03IIC25yHk,1183,2
1yxgsra98r3qAtxqiGZPiX,1184,1
1z9kQ14XBSN0r2v6fx4IdG,1185,1
1zU8j1x3yi9xalMF96pzKp,1186,1
1zayuwd1YLZsYDArkruHdL,1187,2
1zejeOnykpCoyVSit6Bwp3,1188,2
1zmgEIHE0eXH0IhBGuoTkP,1189,1
1zsG4eaZmkA1dvjDDsAGLK,1190,0
1zsPaEkglFvxjAhrM8yhpr,1191,1
1zv3WFUbZ5vPxFq9I2jAU1,1192,0
1zzxoZVylsna2BQB65Ppcb,1193,0
204U3zjm9kkzX25Pr4Rdld,1194,2
2093eVNfimjmNjU1gk1ES7,1195,1
209gZgcfLq2aUuu51vOWBl,1196,1
20BOju91NaEFK5Py4VJ2pp,1197,1
20H2Hd5AkUcRjB4yL3UQtJ,1198,1
20McUFi8KCIVdNDLrkTDuZ,1199,1
20MuVazoNMv6xjKPnRFOxG,1200,1
20R4HfKloPKgXDqU7UKk3x,1201,0
20ZAJdsKB5IGbGj4ilRt2o,1202,0
20ZP3Om9DvDazXrNUC7WM2,1203,0
20dP2DaMHIAmwWAbp7peSr,1204,1
20on25jryn53hWghthWWW3,1205,0
210JJAa9nJOgNa0YNrsT5g,1206,1
214nt20w5wOxJnY462klLw,1207,1
21AJQhGZpujjZQXByZAXpr,1208,0
21N4Buj4xsyLb218lYle61,1209,0
21UkXrc9kD48rNpTMI2ecz,1210,1
21YnmkSDhUkmkkni22Svc4,1211,1
21aOLk12MksET8AsbU0SI6,1212,0
21afd9hCjpQ6lE5DPbcPHP,1213,1
21jGcNKet2qwijlDFuPiPb,1214,0
21szgNA72iLwvBxHQLgwBh,1215,1
221qmpQeBNV87sUjQeUTVH,1216,1
222B3aljXx6fFwKmFjuBED,1217,0
228BxWXUYQPJrJYHDLOHkj,1218,0
22An65gG31JLf9n18qjdhZ,1219,1
22LAwLoDA5b4AaGSkg6bKW,1220,1
22VHOlVYBqytsrAqV8yXBK,1221,0
22VdIZQfgXJea34mQxlt81,1222,0
22bPsP2jCgbLUvh82U0Z3M,1223,1
22dUzMFttcR3uU17NcOAIv,1224,1
22fRl49GSpRdu3J2EPj1i6,1225,1
22oEJW6r2rMb9z4IntfyEa,1226,0
22ppznuzVF9LKamaaqMMqu,1227,0
22ryCgQttpV7oCrn7llGRu,1228,1
22sAwsBH0NoNJXnrBenQuO,1229,2
22skzmqfdWrjJylampe0kt,1230,0
22vgEDb5hykfaTwLuskFGD,1231,0
2374M0fQpWi3dLnB54qaLX,1232,0
239yM7BAQ2CkNc61ogPGXo,1233,0
23OXdR7YuUBVWh5hSnYJau,1234,1
23RoR84KodL5HWvUTneQ1w,1235,0
23XjN1s3DZC8Q9ZwuorYY4,1236,1
23Z3bbYcl1PdcPJemLa4zc,1237,2
23d8v6tU6lR77pFKsApMtF,1238,2
23luOrEVHMfoX0AhfbQuS6,1239,2
249gnXrbfmV8NG6jTEMSwD,1240,1
24FR8mXTaiGZPrxnkf1kcP,1241,0
24FUBxaAYSBlWsbSnEzDcn,1242,1
24MGEzm6xAO1nFgVVp37YI,1243,2
24NuEDgyRIljwSyY0lsr7b,1244,1
24bnCCysWnbNRNUT4LpHcP,1245,1
24snQ8Ew7aIKYCt0ulXHvx,1246,0
24ySl2hOPGCDcxBxFIqWBu,1247,0
25141FAgU1OmwoC9W2i5E3,1248,0
25B5fGr9K0VdZJiRFsnMO4,1249,0
25C5CowdsfXld2jJanbiex,1250,0
25ZAibhr3bdlMCLmubZDVt,1251,0
25khomWgBVamSdKw7hzm3l,1252,1
25oOaleife6E2MIKmFkPvg,1253,1
25r6MZ4Gtd76l43qnZI1DG,1254,1
25sgk305KZfyuqVBQIahim,1255,0
25zlnOAzbVoOzIeXSvQFf1,1256,1
26Fqtv4Aa7kyd1WWGHai6A,1257,2
26G5nmIx7Yvq79bIIluyZV,1258,2
26QApq0cuO9brJigr0C0W4,1259,2
26QLJMK8G0M06sk7h7Fkse,1260,0
26b3oVLrRUaaybJulow9kz,1261,2
26hOm7dTtBi0TdpDGl141t,1262,2
26w9NTiE9NGjW1ZvIOd1So,1263,0
26wLOs3ZuHJa2Ihhx6QIE6,1264,1
27356GVuMPFWiJSZCragoM,1265,1
273QnyCvJB65rScHJ1nPZb,1266,2
2771LMNxwf62FTAdpJMQfM,1267,0
278kSqsZIiYp8p3QjYAqa8,1268,2
27GmP9AWRs744SzKcpJsTZ,1269,0
27NovPIUIRrOZoCHxABJwK,1270,0
27OeeYzk6klgBh83TSvGMA,1271,1
27P4XoNXXEV4lTc3sB61RK,1272,0
27RYrbL6S02LNVhDWVl38b,1273,1
27SdWb2rFzO6GWiYDBTD9j,1274,0
27UcQ6dAvQrgH9C880rCM3,1275,1
27X3qzgB0Show6qfw5wNOK,1276,0
27ZZdyTSQWI7Cug2d2PkqV,1277,0
27a1mYSG5tYg7dmEjWBcmL,1278,0
27oFpFktCq9JIXjJQRuv7a,1279,1
27oVCAziETRbNuo5A8LNpg,1280,1
27qAMKrDdKEs8HDXcvR24R,1281,0
27rdGxbavYJeBphck5MZAF,1282,1
27u7t9d7ZQoyjsCROHuZJ3,1283,0
27ycaQnQAxaPiyeg3nr2aB,1284,1
28FGV3ORH14MYORd7s5dlU,1285,1
28GCbKgjlVD9eDmasGbe0T,1286,1
28aEiMfveru430xmXhDCy3,1287,2
28irpKCCK9nn9DZSik2zEx,1288,1
28n8z9IQKyjMPxmvYMBqZa,1289,1
28xX6K8LnkZve4RiuEB3iK,1290,1
296nXCOv97WJNRWzIBQnoj,1291,1
299lFlaAsNQdgbIZNPmIA0,1292,2
29TPjc8wxfz4XMn21O7VsZ,1293,0
29YW2xXlo6Pc6M0SBTCXYN,1294,1
29ZXwWOOLz9t5fa3eT3i7T,1295,0
29fRTIKsJhLUJoldM89GZS,1296,0
29tc0GbW0pTSBZSCZF3NWk,1297,1
2AHnmlkyZbnxqSA66B7jK3,1298,0
2AIWoHr9DF6y4KALCBKWQS,1299,1
2ANLarE8yHVsLWW21nj79M,1300,1
2Ab1wPTEqulaCGoBak1gUo,1301,1
2AceGjiX9isUbXmMZa0Dl1,1302,1
2AfWCBwGGCsZtvVnGF3QYE,1303,2
2Az5ykbQiZtFWtACCMvWlP,1304,2
2B1fuWoWaYnCXbjYp1gXg5,1305,1
2B4GHvToeLTOBB4QLzW3Ni,1306,1
2BEcap3xJtmiPaHKyfQi4e,1307,0
2BITQ360Knh6qNAOqR7Dyq,1308,1
2BJSMvOGABRxokHKB0OI8i,1309,1
2BSbCCbaSCzkOEZa6N5901,1310,1
2BVVmJQZv4fOPWavI9mkIj,1311,1
2BcMwX1MPV6ZHP4tUT9uq6,1312,1
2BcnxwxBuar5wjCaLqm5N3,1313,2
2BgEsaKNfHUdlh97KmvFyo,1314,0
2BrzlUj1u1CtvaJDGIKpsP,1315,2
2ByBBvpR9b7IynvRmnG7kG,1316,1
2C0KFbb4v9CNWR5c9jWcKC,1317,1
2C0hTkdEoikhKzDCJl32QZ,1318,2
2C6WXnmZ66tHhHlnvwePiK,1319,1
2CPqh63wRVscbceKcPxwvv,1320,1
2CSRrnOEELmhpq8iaAi9cd,1321,2
2CTN6UuO2dNEVZXR0DJVk2,1322,1
2CVChktEKBsM6v4IfdFU5k,1323,2
2CWnuF7ht55Ajyeg4WPvWu,1324,1
2CYVETnhM9aytqrazYYwrK,1325,0
2Ce5IyMlVRVvN997ZJjJJA,1326,1
2CeKVsFFXG4QzA415QygGb,1327,0
2CvOqDpQIMw69cCzWqr5yr,1328,1
2D0dj3hVkRQJCp63cxCPEx,1329,0
2D1MK9oaxy7axXggy3iVbp,1330,0
2D2w9943rsnJOGCrI4aMQp,1331,1
2D3z17LBMJ2HEHeBFFjTLi,1332,0
2D4dV2KXDTszzJ3p3cFqhA,1333,1
2DEZmgHKAvm41k4J3R2E9Y,1334,0
2DGa7iaidT5s0qnINlwMjJ,1335,1
2DQ1ITjI0YoLFzuADN1ZBW,1336,1
2DgdHcjWmO3qd50RzuBLgZ,1337,1
2DlIwu1iDTILEMXA7MUotn,1338,1
2DuPBbS5mIldXnh7Wum8Cy,1339,2
2E124GmJRnBJuXbTb4cPUB,1340,1
2E82gORVSA7UMEz5M1IP3b,1341,0
2EBnvom1dTybtm75a3Xh1T,1342,2
2EEeOnHehOozLq4aS0n6SL,1343,0
2EFZ9emtKWEglWUQGEQ3P9,1344,2
2ENexcMEMsYk0rVJigVD3i,1345,0
2Ec33AVlkTTq8BHFgBTdQs,1346,1
2Eeur20xVqfUoM3Q7EFPFt,1347,0
2EzRdhuoPyNJDlep7lnNf2,1348,1
2FBUoWkIuQXwayw2RNo5l6,1349,0
2FDTHlrBguDzQkp7PVj16Q,1350,0
2FPfeYlrbSBR8PwCU0zaqq,1351,2
2FRnf9qhLbvw8fu4IBXx78,1352,0
2FSGUA0gFgGeQdprjtGM2M,1353,1
2FUNBaa5DwItJtYEBgAblU,1354,1
2FVpOsjT1iquZ3SpCjZ9Ne,1355,0
2FXd6kKCtBIc6UfN1gH1pA,1356,0
2FY7b99s15jUprqC0M5NCT,1357,1
2FYGZDfsAnNsrm1gVbyKnG,1358,2
2FiSTH0GYpIioUgjfzMIja,1359,1
2FoahzOSxJnalPA8aBUme3,1360,0
2Foc5Q5nqNiosCNqttzHof,1361,0
2FvD20Z8aoWIePi7PoN8sG,1362,0
2Fxmhks0bxGSBdJ92vM42m,1363,0
2GAhgAjOhEmItWLfgisyOn,1364,2
2GGGm4MLQynB3I4E4ycIYC,1365,1
2GGMabyHXnJmjY6CXhhB2e,1366,1
2GPTiPR5db727wu1tFvFt4,1367,1
2GThBgzZoZfz0lx1JjBwfe,1368,2
2Ghp894n1laIf2w98VeAOJ,1369,0
2GiJYvgVaD2HtM8GqD9EgQ,1370,1
2Gjt4rUHBUH0rMKpBg0hF4,1371,0
2Gk6fi0dqt91NKvlzGsmm7,1372,1
2Gl0FzuLxflY6nPifJp5Dr,1373,0
2Gq636OOGgxCTqEuzCZhsa,1374,0
2H1liABu20HXBOmbt5SQz1,1375,0
2H3wWrnO758y0fPH7Ilerg,1376,2
2H4gf1wLxvYreMj1jcaN0k,1377,2
2HRgqmZQC0MC7GeNuDIXHN,1378,0
2HSmyk2qMN8WQjuGhaQgCk,1379,2
2HZLXBOnaSRhXStMLrq9fD,1380,1
2HafqoJbgXdtjwCOvNEF14,1381,2
2HbKqm4o0w5wEeEFXm2sD4,1382,1
2HbYLDA1SigY1ilC94ieVu,1383,1
2Hc1LaV6bzFil3dE71eORA,1384,1
2Hh3ETdQKrmSI3QS0hme7g,1385,1
2HolBGR6tpiWI80MXoV1dJ,1386,0
2I3dW2dCBZAJGj5X21E53k,1387,1
2ICse7t8MB60EFk6o9aUyw,1388,1
2IGMVunIBsBLtEQyoI1Mu7,1389,0
2IHLaN6wwYKQ3S24NsQqpA,1390,0
2IKJtXeR5UsaUjZB46fTOK,1391,2
2INhKpUdzh7v0j041gZNsz,1392,2
2IOFZdYYkFxEHVz1w34PoL,1393,2
2IRZnDFmlqMuOrYOLnZZyc,1394,0
2ISl1zekPsc26sUQpVt8UB,1395,0
2IePEfMAtqWS6rLXXFZIgI,1396,1
2Imn5iTu2xD3gXCqpBqubu,1397,0
2InS5VWKJQbsFBKOsf1cJB,1398,0
2IwbW2jd0Ncv99Aroe77Ru,1399,2
2J0NXdHr6MYvKDSxB7k3V2,1400,1
2J0TRU2EDG29qlmxdGa4xa,1401,0
2J0X46UkpfLlWbuCXFgDLr,1402,1
2J2Z1SkXYghSajLibnQHOa,1403,1
2J4P46vCFm1rPkNkp9pZWX,1404,0
2J6OF7CkpdQGSfm1wdclqn,1405,2
2JPLbjOn0wPCngEot2STUS,1406,1
2JTir3y1VuJQmexiTCMcTP,1407,0
2Jh3UqxnHJMyzMzku4uOtE,1408,0
2JqnpexlO9dmvjUMCaLCLJ,1409,1
2JvzF1RMd7lE3KmFlsyZD8,1410,1
2Jw3VjB1xy5KHBqEeAC6VK,1411,1
2K3bjojp1sCLdMMoO5lJ2p,1412,0
2K7sv1mno9PvbXVBpqvSKn,1413,1
2K7xn816oNHJZ0aVqdQsha,1414,1
2K9Ovn1o2bTGqbsABGC6m3,1415,1
2K9kZpwD2CzTa6iiSYYOoO,1416,0
2KLwPaRDOB87XOYAT2fgxh,1417,1
2KdKh9vHbKW0tZLqtpxxI0,1418,0
2KklXplRtxMsBYo474Es0w,1419,0
2KnLkZ3z7PO3kgVGHGqDpD,1420,2
2KnuaZYoGzDoHiBTNYOTXG,1421,0
2KoHxhRyWxJzA0VafWd5Nk,1422,2
2KokOIKdw4zZutDil85Ugh,1423,1
2KslE17cAJNHTsI2MI0jb2,1424,0
2KukL7UlQ8TdvpaA7bY3ZJ,1425,0
2KvHC9z14GSl4YpkNMX384,1426,1
2KwojFDebQV4J2b0JMRR5Q,1427,0
2L9N0zZnd37dwF0clgxMGI,1428,2
2L9QLAhrvtP4EYg1lY0Tnw,1429,2
2LBqCSwhJGcFQeTHMVGwy3,1430,1
2LSsSV7V33wM9EKQA2xjGS,1431,2
2LTlO3NuNVN70lp2ZbVswF,1432,0
2LW4Zu7FcrwjWm3t5Rv3Oq,1433,1
2LawezPeJhN4AWuSB0GtAU,1434,0
2Lhdl74nwwVGOE2Gv35QuK,1435,0
2LlQb7Uoj1kKyGhlkBf9aC,1436,0
2LskIZrCeLxRvCiGP8gxlh,1437,1
2MHCiOohBZEQuLgDTPvSzF,1438,0
2MJdgSby3DtSS7bUJx2cly,1439,0
2MShy1GSSgbmGUxADNIao5,1440,0
2MX30RliaxJDgmQ3C3rrJX,1441,1
2MZQAvsA7aZDssppBLRxYp,1442,0
2MZrOmrVxRmmOoFW6dhenG,1443,1
2MbdDtCv5LUVjYy9RuGTgC,1444,0
2Mfv5HaqnI18Q9JRv9hqnn,1445,1
2MlOUXmcofMackX3bxfSwi,1446,0
2MuMD298IpYqKF367wegUd,1447,0
2MuWTIM3b0YEAskbeeFE1i,1448,1
2N0SPREDYqILVEFSsWF5N5,1449,1
2N9LEu6Pf8nDcp3GjWJT1Z,1450,1
2NFadq6pUeiVEihLvUlOSr,1451,0
2NMjggapJcXXM7WccGEBUO,1452,0
2Na0z2gfN67Rzf0vp74Wi3,1453,2
2NbsBSshscKIPRG3kwBbfo,1454,2
2NcQic8JxdjAlAHuNbOIRE,1455,0
2Nib4r0saYQf2pUV4RFDhl,1456,1
2NmsngXHeC1GQ9wWrzhOMf,1457,2
2O223PoYCkIPSsE4cmnr9v,1458,0
2O3MQ6H3gjrIWDcpeTrikT,1459,1
2O4Bb2WCkjlTPO827OnBMI,1460,0
2OALaHcDdKkjYEpAr0Qzab,1461,1
2OKo7g3KfmCt3kyLvUAL0g,1462,2
2OQ6a4CfUeYskpTTgyawyJ,1463,0
2OcSE0EXzgUuqkM1NIJPHJ,1464,2
2OpBganfGk2GVdSlRdxzaX,1465,1
2OvV4NjEBRE9v8Oo7QeUCq,1466,1
2Oycxb8QbPkpHTo8ZrmG0B,1467,0
2PWjKmjyTZeDpmOUa3a5da,1468,0
2Pn76oik9rWyoBShTSNY9Q,1469,2
2PpruBYCo4H7WOBJ7Q2EwM,1470,0
2Pvr8rYuh5J8V7QglJhH6W,1471,0
2Q0aElTZQtEUsoiaQfizu6,1472,2
2Q3jFbyE61mCjS3SkW4toJ,1473,0
2QDyYdZyhlP2fp79KZX8Bi,1474,2
2QLbRVzixE282JSQjBz2DG,1475,1
2QWEMqQMJR1KDf6hDjJOs6,1476,1
2QWP8NYYplOqEFBYGCcq0S,1477,0
2QdH0rKlV3d9Y6lWzcnlBH,1478,0
2QgfDF0fQ4sskDthP8MG5w,1479,1
2QjOHCTQ1Jl3zawyYOpxh6,1480,1
2QpGZOhTCHHiKmpSO9FW4h,1481,1
2QqJTIlGKRLJC3onkavYEz,1482,1
2QrXzOqLCVDRZHkToA0tSR,1483,0
2QyuXBcV1LJ2rq01KhreMF,1484,1
2R7858bg0GHuBBxjTyOL7N,1485,0
2RAeY8dPj6KmStROfEigjV,1486,2
2RGIuYTsyyHoOCqW0krvNE,1487,0
2RJAKIw6nIkgZVsAIKhmqz,1488,1
2RSHsoi04658QL5xgQVov3,1489,1
2Rd4eJ4KwXQQn2sMSToyUM,1490,2
2Rk4JlNc2TPmZe2af99d45,1491,0
2RttW7RAu5nOAfq6YFvApB,1492,2
2S2od3hT7ceytw7d1pTRuE,1493,1
2S93hylQBYLndMnaJuso8S,1494,1
2SAqBLGA283SUiwJ3xOUVI,1495,0
2SBr3MK1sdMs8IxdRcN6qz,1496,2
2SL6oP2YAEQbqsrkOzRGO4,1497,1
2SLwbpExuoBDZBpjfefCtV,1498,0
2SUPbyD77tJuOUbqbxct6l,1499,0
2SUxn2O9NHL6GHGQFgwCY0,1500,0
2SYa5Lx1uoCvyDIW4oee9b,1501,0
2SasoXZyv82yYgHiVOvxQn,1502,1
2SiAcexM2p1yX6joESbehd,1503,1
2Sjx8DWZO5zaTyTAmgo2gY,1504,2
2TDyyEBasw10wu5Uh94bR1,1505,1
2TH65lNHgvLxCKXM3apjxI,1506,2
2TIlqbIneP0ZY1O0EzYLlc,1507,2
2TJ1FOCmCBkKm418MjVw5D,1508,2
2TOzTqQXNmR2zDJXihjZ2e,1509,2
2TktkzfozZifbQhXjT6I33,1510,2
2Tq2R8sRftNEqdgJK5HadO,1511,1
2U5WueTLIK5WJLD7mvDODv,1512,1
2UN0lp72LAusrXi8LLVomt,1513,1
2URDbWGmPz3vhagl25p8OC,1514,0
2USlegnFJLrVLpoVfPimKB,1515,1
2UU11hvjN1JIn4iihEodNT,1516,2
2UVbBKQOdFAekPTRsnkzcf,1517,0
2UW7JaomAMuX9pZrjVpHAU,1518,0
2UbVnbE5FH6008mAm6Mmgw,1519,0
2UciqgwVDwro0fev3MFbxJ,1520,1
2UwALqx6yOsXTFt7zRxnts,1521,0
2UwbhMie1EAYuTZ0QXeMwl,1522,2
2V4Fx72svQRxrFvNT1eq5f,1523,0
2VWbHHhWnMzKWPUs4IEEW9,1524,1
2VYb3Fb5iK5Y8HGZ8oEEkp,1525,2
2VdT56BGpdqNHUgOe1j5vc,1526,1
2VgJDTfkuwlm7WIHnvtRCQ,1527,2
2VkuxjlbnbaBiWYpdBGVol,1528,0
2VtgzixdB967bHDNu5A1nh,1529,1
2VxeLyX666F8uXCJ0dZF8B,1530,2
2WL6GQzPuK9Nrpy9XwNEbz,1531,2
2WQn7Yvs728KZmmY6tgWqH,1532,1
2WfaOiMkCvy7F5fcp2zZ8L,1533,0
2WigMwGJysIh9fRnSJvpjn,1534,0
2WlZuBDgLfT7Kc0admhFdg,1535,0
2WnAKZefdRHxtBEkRjFOHC,1536,0
2WyRfGeHo97VC5mP1BBSzr,1537,0
2XDhuJvvx2wcIROXbfTTYr,1538,1
2XIc1pqjXV3Cr2BQUGNBck,1539,1
2XMAWynSTIst5KmLSv0Npf,1540,1
2XMTqoHHSH0lvuXrvIEdco,1541,1
2XSO13Gyndo7MDdtYibIxO,1542,1
2XTquzYQAdT1Hk78bOUwsv,1543,1
2XWjPtKdi5sucFYtVav07d,1544,1
2XXMDz7SPZ4mSFN1PXfHUy,1545,1
2XaInsPPUkZRkY4uFJ3AHK,1546,1
2XlHu0HcujBCkWMdIAvrqt,1547,1
2Xr1dTzJee307rmrkt8c0g,1548,0
2Y0wPrPQBrGhoLn14xRYCG,1549,0
2YSzYUF3jWqb9YP9VXmpjE,1550,1
2YVlDlk2zRceefo6XlC6DX,1551,0
2YWtcWi3a83pdEg3Gif4Pd,1552,1
2YXswOX5aKv6OHRKUcAMLQ,1553,0
2Yer0p7uB2lVBUAtANuuQp,1554,2
2Yl4OmDby9iitgNWZPwxkd,1555,0
2YpeDb67231RjR0MgVLzsG,1556,0
2Yt4SXIgmoaPZHGdRafp4P,1557,1
2Yv2mHzr5AQavVdwQjEokV,1558,2
2Z8WuEywRWYTKe1NybPQEW,1559,0
2ZL7WZcjuYKi1KUDtp4kCC,1560,1
2ZRo7axmMPeSVUvDbGkJah,1561,2
2ZTYlnhhV1UAReg7wIGolx,1562,2
2ZUJsR8HEktit58X6FuPQM,1563,1
2Za1AlJNvksouPPWbXpR2X,1564,2
2ZdCrBA52bb4pIG3tOOZiQ,1565,1
2ZlABhxMMa43COmZ97kKsJ,1566,1
2ZlCGeK30BLRNSPC832pNZ,1567,0
2Zo1PcszsT9WQ0ANntJbID,1568,0
2ZrAjMSmlbDIil0JaVgTHh,1569,0
2a1o6ZejUi8U3wzzOtCOYw,1570,0
2a3mQSOYa91goACTglQ6Rz,1571,1
2aFiaMXmWsM3Vj72F9ksBl,1572,0
2aJnyNu4PQxQ2lyj5boiMG,1573,2
2aPTvyE09vUCRwVvj0I8WK,1574,0
2aTKrdenCq5qBOoJPFdn4P,1575,2
2ajzBr7vwHTEBeqDzcsNRC,1576,1
2aksifNn5ph8igDOkPBA02,1577,1
2alc8VZAzDgdAsL2QMk3hu,1578,1
2b8fOow8UzyDFAE27YhOZM,1579,2
2bAAj29XGc4h1G4oEGYCmg,1580,0
2bBMODHVTXGwE2aZYfbgCt,1581,0
2bNrvWD9d5Zn9tS8XvcaMk,1582,0
2bPtwnrpFNEe8N7Q85kLHw,1583,0
2bT1PH7Cw3J9p3t7nlXCdh,1584,0
2bdqU7C4softKNcMYDFi96,1585,2
2bjwRfXMk4uRgOD9IBYl9h,1586,1
2c6xRsQBv7pynuhYhWoHxo,1587,2
2c7GlMNmF7pbohjykutmLP,1588,1
2cKovq3l6OJjhVVDbVKOsr,1589,1
2cYnZNzFRFK0H7vSNxPsUq,1590,0
2cc8Sw1OnCuA5bV8nqWqpE,1591,1
2cnKST6T9qUo2i907lm8zX,1592,1
2cvOfKHOHgwQlLiuLKP2xR,1593,1
2dHHgzDwk4BJdRwy9uXhTO,1594,1
2dHoVW9AxJVSRebPRyV2aA,1595,2
2dfHh7ECGxfNqZTQno09Vk,1596,2
2dfqS3MRtbLZSZA1IL8xY5,1597,1
2dgFqt3w9xIQRjhPtwNk3D,1598,1
2dgrYdgguVZKeCsrVb9XEs,1599,2
2dpaYNEQHiRxtZbfNsse99,1600,0
2dqLk7ezV15LEJEwUmEbXB,1601,2
2drEUEg0TYQR6dDEHkpuPE,1602,0
2dxky69jKzbtUfA3Hl8Nuo,1603,1
2e2AXpIiJpet5b4qg85Gh6,1604,1
