item_id,track_id,track_name,artist_names,danceability,energy,valence,acousticness,tempo,cover_url,cover_url_md,spotify_url,cluster_5f
2377,30QR0ndUdiiMQMA9g1PGCm,and to those i love thanks for sticking around,uicideboy,0.7688622754491019,0.5057899090157155,0.0831578947368421,0.1247418604690234,0.4066832326676703,https://i.scdn.co/image/ab67616d0000b273e2bab14ce82f78a4160376a1,https://i.scdn.co/image/ab67616d00001e02e2bab14ce82f78a4160376a1,https://open.spotify.com/track/30QR0ndUdiiMQMA9g1PGCm,1
2378,30W8VKHrAZmHzObnwAoc1u,tus lgrimas,mora sech,0.6383233532934134,0.7156741108354011,0.4378947368421052,0.1820863592658805,0.7693214590172854,https://i.scdn.co/image/ab67616d0000b273e9a9de396bb621a2822fb278,https://i.scdn.co/image/ab67616d00001e02e9a9de396bb621a2822fb278,https://open.spotify.com/track/30W8VKHrAZmHzObnwAoc1u,1
2379,30Y4CV7A6YqtQtTTo7Ue4j,mean taylors version,taylor swift,0.4479041916167665,0.6929280397022333,0.62,0.3128720582762563,0.7083235086064608,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481,https://i.scdn.co/image/ab67616d00001e020b04da4f224b51ff86e0a481,https://open.spotify.com/track/30Y4CV7A6YqtQtTTo7Ue4j,0
2380,30bqVoKjX479ab90a8Pafp,star shopping,lil peep,0.5209580838323353,0.4644334160463192,0.3063157894736842,0.0972768636768445,0.2804188658939897,https://i.scdn.co/image/ab67616d0000b273e813c020ab6245eae154ec16,https://i.scdn.co/image/ab67616d00001e02e813c020ab6245eae154ec16,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,1
2381,314ZkcV7oLWG8yWE7LABvH,make it right feat lauv,bts lauv,0.5197604790419162,0.685690653432589,0.3294736842105262,0.0305761571815528,0.3073355945320105,https://i.scdn.co/image/ab67616d0000b273d3a69900f8e3a32bb0cc5b07,https://i.scdn.co/image/ab67616d00001e02d3a69900f8e3a32bb0cc5b07,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH,1
2382,31M5m42C3EGlbydf9XB5to,duro y suave,leslie grace noriel,0.7413173652694612,0.7229114971050455,0.6168421052631579,0.1116632905679858,0.2917792731515909,https://i.scdn.co/image/ab67616d0000b273e0de67b7a3a73d4993386846,https://i.scdn.co/image/ab67616d00001e02e0de67b7a3a73d4993386846,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to,0
2383,31bsuKDOzFGzBAoXxtnAJm,i guess its fuck me,drake,0.2814371257485031,0.3289909015715467,0.0082105263157894,0.5020082999220307,0.2250860041475462,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,https://i.scdn.co/image/ab67616d00001e0202854a7060fccc1a66a4b5ad,https://open.spotify.com/track/31bsuKDOzFGzBAoXxtnAJm,2
2384,31i56LZnwE6uSu3exoHjtB,neverita,bad bunny,0.8694610778443116,0.4923490488006617,0.4168421052631579,0.0710191194909152,0.4552506363400021,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72,https://open.spotify.com/track/31i56LZnwE6uSu3exoHjtB,1
2385,31mzt4ZV8C0f52pIz1NSwd,shut up my moms calling  sped up,hotel ugly,0.6023952095808385,0.4675351530190239,0.3463157894736841,0.3138781021147977,0.2315975308194124,https://i.scdn.co/image/ab67616d0000b2737437083c2521a8c077b9cfd7,https://i.scdn.co/image/ab67616d00001e027437083c2521a8c077b9cfd7,https://open.spotify.com/track/31mzt4ZV8C0f52pIz1NSwd,1
2386,31nfdEooLEq7dn3UMcIeB5,vois sur ton chemin  techno mix,bennett,0.5796407185628744,0.8294044665012407,0.3568421052631578,0.0913412050294505,0.5516417874352324,https://i.scdn.co/image/ab67616d0000b2731c4b40593176f9b7b7be23b8,https://i.scdn.co/image/ab67616d00001e021c4b40593176f9b7b7be23b8,https://open.spotify.com/track/31nfdEooLEq7dn3UMcIeB5,1
2387,31sSFHIe4NaxltVFOEIcTa,working,tate mcrae khalid,0.7580838323353295,0.4272125723738627,0.5052631578947369,0.2836967869585571,0.364306918421514,https://i.scdn.co/image/ab67616d0000b273db8007fab3b13c3f8151574c,https://i.scdn.co/image/ab67616d00001e02db8007fab3b13c3f8151574c,https://open.spotify.com/track/31sSFHIe4NaxltVFOEIcTa,1
2388,31tf1qEai5o5f4r66Kd0pU,me and your mama,childish gambino,0.4838323353293414,0.4251447477253928,0.2157894736842105,0.0116625330169754,0.430945773553649,https://i.scdn.co/image/ab67616d0000b273f78c98bbf2b3c9e2a764203e,https://i.scdn.co/image/ab67616d00001e02f78c98bbf2b3c9e2a764203e,https://open.spotify.com/track/31tf1qEai5o5f4r66Kd0pU,1
2389,32BeYxKPrig1LefHsC0Xuo,happier than ever  edit,billie eilish,0.2203592814371258,0.5967741935483871,0.1,0.047075276133631,0.6954213749780833,https://i.scdn.co/image/ab67616d0000b27331aa3ebe23f59778bff800c9,https://i.scdn.co/image/ab67616d00001e0231aa3ebe23f59778bff800c9,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo,1
2390,32DGGj6KlNuBr6WaqRxpxi,how long,charlie puth,0.837125748502994,0.5781637717121588,0.7863157894736842,0.1901347099742114,0.382650439240866,https://i.scdn.co/image/ab67616d0000b273872353e715cccea67fe3de91,https://i.scdn.co/image/ab67616d00001e02872353e715cccea67fe3de91,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,0
2391,32OWobmyAz8J2qA8iWekyS,mistletoe,justin bieber,0.6179640718562875,0.5388751033912325,0.8936842105263157,0.5140808259845269,0.6966728940320075,https://i.scdn.co/image/ab67616d0000b273c89563256ae01ba8d4cbce29,https://i.scdn.co/image/ab67616d00001e02c89563256ae01ba8d4cbce29,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS,0
2392,32OlwWuMpZ6b0aN2RZOeMS,uptown funk feat bruno mars,mark ronson bruno mars,0.8455089820359282,0.6071133167907362,0.943157894736842,0.008050835636612,0.4127594483642585,https://i.scdn.co/image/ab67616d0000b2739860171ddfee17f77a570cf6,https://i.scdn.co/image/ab67616d00001e029860171ddfee17f77a570cf6,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,0
2393,32h6yQGn4oAhZ0HRsTMX26,crown,tomorrow x together,0.5652694610778444,0.804590570719603,0.5768421052631578,0.050797638336234,0.3885089994498152,https://i.scdn.co/image/ab67616d0000b273e8393ab783e8052c2e961a51,https://i.scdn.co/image/ab67616d00001e02e8393ab783e8052c2e961a51,https://open.spotify.com/track/32h6yQGn4oAhZ0HRsTMX26,0
2394,32iPykTXUNZ9oGyACGUybq,how did i get here feat j cole,offset j cole,0.8778443113772457,0.5399090157154673,0.0863157894736842,0.5100566506303614,0.5034794648093399,https://i.scdn.co/image/ab67616d0000b2737028679269dc6a5a29ce8f36,https://i.scdn.co/image/ab67616d00001e027028679269dc6a5a29ce8f36,https://open.spotify.com/track/32iPykTXUNZ9oGyACGUybq,2
2395,32lItqlMi4LBhb4k0BaSaC,candy paint,post malone,0.6155688622754493,0.6670802315963607,0.3673684210526315,0.6438604811563613,0.8062080181863251,https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,https://i.scdn.co/image/ab67616d00001e02b1c4b76e23414c9f20242268,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,2
2396,32vE1nuG8T9c8bhmZdRY6d,cooped up with roddy ricch,post malone roddy ricch,0.621556886227545,0.7766749379652605,0.3631578947368421,0.0382220903544671,0.2854007581666153,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://i.scdn.co/image/ab67616d00001e0234362676667a4322838ccc97,https://open.spotify.com/track/32vE1nuG8T9c8bhmZdRY6d,1
2397,33B2QbtAj8mbDpwvGTOnBt,dangerous,the xx,0.747305389221557,0.7105045492142267,0.5610526315789474,0.0022459626882284,0.4429531012883995,https://i.scdn.co/image/ab67616d0000b2735f5dc0f546406ec5a96018bb,https://i.scdn.co/image/ab67616d00001e025f5dc0f546406ec5a96018bb,https://open.spotify.com/track/33B2QbtAj8mbDpwvGTOnBt,0
2398,33IOhptvC2Qoy2UhjiHXLV,flames,david guetta sia,0.5497005988023953,0.72808105872622,0.3473684210526315,0.0727293940164355,0.2856123676684864,https://i.scdn.co/image/ab67616d0000b273d0e5bf44bdbe8a824e921eae,https://i.scdn.co/image/ab67616d00001e02d0e5bf44bdbe8a824e921eae,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV,1
2399,33SNO8AaciGbNaQFkxvPrW,kiwi,harry styles,0.2694610778443114,0.9389991728701408,0.4831578947368421,0.0006362925465622,0.6070532469966565,https://i.scdn.co/image/ab67616d0000b2733f8b8a9c71b2bd2f3019940b,https://i.scdn.co/image/ab67616d00001e023f8b8a9c71b2bd2f3019940b,https://open.spotify.com/track/33SNO8AaciGbNaQFkxvPrW,1
2400,33b2wX9d0kxqxhi7lcsC1A,unica,ozuna,0.6023952095808385,0.8655913978494624,0.7094736842105263,0.2132737182606625,0.7697749079498668,https://i.scdn.co/image/ab67616d0000b27366ab16a0f75d517304f18efd,https://i.scdn.co/image/ab67616d00001e0266ab16a0f75d517304f18efd,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A,0
2401,33bURv895AN4FkBvgFo2dx,woman,harry styles,0.5676646706586828,0.6464019851116626,0.3652631578947368,0.0169945653612446,0.5399307130031015,https://i.scdn.co/image/ab67616d0000b2733f8b8a9c71b2bd2f3019940b,https://i.scdn.co/image/ab67616d00001e023f8b8a9c71b2bd2f3019940b,https://open.spotify.com/track/33bURv895AN4FkBvgFo2dx,1
2402,33gwZOGJWEZ7dRWPqPxBEZ,wolves feat post malone,big sean post malone,0.6874251497005989,0.67535153019024,0.3084210526315789,0.09838351189924,0.6851915670590512,https://i.scdn.co/image/ab67616d0000b273b1b3fdd23be4c158d4d2c32f,https://i.scdn.co/image/ab67616d00001e02b1b3fdd23be4c158d4d2c32f,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,1
2403,33tNYw9oMtSkGe27NpgS64,workin me,quavo,0.7664670658682636,0.6277915632754343,0.2473684210526316,0.1830924031044219,0.7455002750923525,https://i.scdn.co/image/ab67616d0000b27326896758a9f2287dc71dc2fc,https://i.scdn.co/image/ab67616d00001e0226896758a9f2287dc71dc2fc,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64,1
2404,33zcmmElV1YbRZe57biUjg,celoso,lele pons,0.7137724550898205,0.7043010752688171,0.668421052631579,0.3541198556564518,0.7214372517367096,https://i.scdn.co/image/ab67616d0000b2736765ce46c0ecce029a6c5ee0,https://i.scdn.co/image/ab67616d00001e026765ce46c0ecce029a6c5ee0,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg,0
2405,340UVheS8z3ncW9TTUhAbc,nightmare,halsey,0.5520958083832336,0.62055417700579,0.5326315789473685,0.0189060486544732,0.6009226174281586,https://i.scdn.co/image/ab67616d0000b2730db100d30d1ef9a91aefeabf,https://i.scdn.co/image/ab67616d00001e020db100d30d1ef9a91aefeabf,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,1
2406,343YBumqHu19cGoGARUTsd,fake love,drake,0.931736526946108,0.4747725392886683,0.611578947368421,0.1056270275367377,0.5277480516810864,https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700,https://i.scdn.co/image/ab67616d00001e024f0fd9dad63977146e685700,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,0
2407,347AQK5Lyhn6RvB8tBGYxt,stars, kanye west ty dolla ign,0.5221556886227545,0.5688585607940446,0.271578947368421,0.2726303047346023,0.4790657742791673,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76,https://i.scdn.co/image/ab67616d00001e020a31b4026a452ae8c3f97a76,https://open.spotify.com/track/347AQK5Lyhn6RvB8tBGYxt,1
2408,34D6FJysnQioVingDKufuf,n 2 deep,drake future,0.4275449101796408,0.4210090984284532,0.0446315789473684,0.0521054953263378,0.2677283417674834,https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f,https://i.scdn.co/image/ab67616d00001e02cd945b4e3de57edd28481a3f,https://open.spotify.com/track/34D6FJysnQioVingDKufuf,1
2409,34FbkFgAbv4ffvhL2XQMVm,jolie nana,aya nakamura,0.7940119760479043,0.6391645988420183,0.48,0.2706182170575196,0.2797538074595372,https://i.scdn.co/image/ab67616d0000b273bb3b1ff9ae23f61cf8cb80a5,https://i.scdn.co/image/ab67616d00001e02bb3b1ff9ae23f61cf8cb80a5,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm,0
2410,34LI7rwi9H8w2S5KTHnv1M,quireme mientras se pueda,manuel turizo,0.7700598802395211,0.7859801488833748,0.8189473684210526,0.4496940203178803,0.5873191494507224,https://i.scdn.co/image/ab67616d0000b273aa79e1b27fc4f18f11bb0e1e,https://i.scdn.co/image/ab67616d00001e02aa79e1b27fc4f18f11bb0e1e,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M,0
2411,34TiQsddaGhd8lmzJfxSzH,tell the vision,kanye west,0.6754491017964073,0.4086021505376344,0.1905263157894736,0.2102555867450384,0.5885525305473431,https://i.scdn.co/image/ab67616d0000b2736ba1cffc9b2c5469503430b3,https://i.scdn.co/image/ab67616d00001e026ba1cffc9b2c5469503430b3,https://open.spotify.com/track/34TiQsddaGhd8lmzJfxSzH,1
2412,34V9RiEPe8MNdU32qJsJa1,we were happy taylors version from the vault,taylor swift,0.5497005988023953,0.3631100082712986,0.1031578947368421,0.8541236434115039,0.3584604501841003,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de,https://i.scdn.co/image/ab67616d00001e02a48964b5d9a3d6968ae3e0de,https://open.spotify.com/track/34V9RiEPe8MNdU32qJsJa1,2
2413,34chhNX59Wo9HMFCsI3K8Y,memory,kane brown blackbear,0.340119760479042,0.8966087675765095,0.8557894736842104,0.39737974071373,0.4027110200182588,https://i.scdn.co/image/ab67616d0000b2739e5766dbeabed0ada1410123,https://i.scdn.co/image/ab67616d00001e029e5766dbeabed0ada1410123,https://open.spotify.com/track/34chhNX59Wo9HMFCsI3K8Y,0
2414,34d7sGX6WUqq8f04e7CSNF,marsh,eminem,0.8634730538922156,0.4871794871794871,0.0184210526315789,0.0134734119263499,0.5941450673825115,https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c,https://i.scdn.co/image/ab67616d00001e022f44aec83b20e40f3baef73c,https://open.spotify.com/track/34d7sGX6WUqq8f04e7CSNF,1
2415,34eF4BoV8FPk0uhAAoqU7h,sun goes down,lil nas x,0.480239520958084,0.6350289495450786,0.1221052631578947,0.0841982937758069,0.7699381495655959,https://i.scdn.co/image/ab67616d0000b2736ef577667129d9351056d6d9,https://i.scdn.co/image/ab67616d00001e026ef577667129d9351056d6d9,https://open.spotify.com/track/34eF4BoV8FPk0uhAAoqU7h,1
2416,34i4yxPrHWquuR4kjiivFO,somebody else,vrit,0.6275449101796409,0.5905707196029777,0.4547368421052631,0.2022072360367076,0.4248937418001318,https://i.scdn.co/image/ab67616d0000b273ce94afb9aa5d73f00852a45b,https://i.scdn.co/image/ab67616d00001e02ce94afb9aa5d73f00852a45b,https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO,1
2417,34o6gteNy2T5rieA0xYAgo,dont ever say love me feat rm of bts,colde rm,0.4706586826347306,0.4685690653432588,0.163157894736842,0.3571379871720758,0.5949068615892479,https://i.scdn.co/image/ab67616d0000b27309cc1afd4f180c663256394b,https://i.scdn.co/image/ab67616d00001e0209cc1afd4f180c663256394b,https://open.spotify.com/track/34o6gteNy2T5rieA0xYAgo,1
2418,34sOdxWu9FljH84UXdRwu1,allamerican bitch,olivia rodrigo,0.3353293413173653,0.6929280397022333,0.388421052631579,0.2555275594793993,0.6622954189565837,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,https://i.scdn.co/image/ab67616d00001e02e85259a1cae29a8d91f2093d,https://open.spotify.com/track/34sOdxWu9FljH84UXdRwu1,1
2419,34tz0eDhGuFErIuW3q4mPX,on bs,drake 21 savage,0.8275449101796407,0.347601323407775,0.3126315789473683,0.0202139056445769,0.6728940320074488,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,https://i.scdn.co/image/ab67616d00001e0202854a7060fccc1a66a4b5ad,https://open.spotify.com/track/34tz0eDhGuFErIuW3q4mPX,1
2420,353IDEfNzPJmGNRnOi5kJ1,wildflower,5 seconds of summer,0.5904191616766469,0.7715053763440861,0.5947368421052631,0.175044052396091,0.3765077177008325,https://i.scdn.co/image/ab67616d0000b273631b12c5eaa661c6c793ba45,https://i.scdn.co/image/ab67616d00001e02631b12c5eaa661c6c793ba45,https://open.spotify.com/track/353IDEfNzPJmGNRnOi5kJ1,0
2421,357iDuZ0IXAAg3Aj7UszqO,buscando money,twenty six tayson kryss,0.7988023952095809,0.8169975186104219,0.7294736842105263,0.0900333480393468,0.491599102775712,https://i.scdn.co/image/ab67616d0000b273be36350056798fae9bbb938c,https://i.scdn.co/image/ab67616d00001e02be36350056798fae9bbb938c,https://open.spotify.com/track/357iDuZ0IXAAg3Aj7UszqO,0
2422,35COLcFjvONwVv6jkG23gI,boys dont cry,anitta,0.525748502994012,0.848014888337469,0.6578947368421053,0.0017831825224993,0.7100707984933403,https://i.scdn.co/image/ab67616d0000b273ac4fb37f4841b46dd50ce1fe,https://i.scdn.co/image/ab67616d00001e02ac4fb37f4841b46dd50ce1fe,https://open.spotify.com/track/35COLcFjvONwVv6jkG23gI,0
2423,35D06z7kmwMmYYbyJ0BkSm,daqui pra sempre,manu simone mendes,0.5041916167664671,0.9596774193548386,0.5378947368421053,0.2112616305835797,0.684181887435837,https://i.scdn.co/image/ab67616d0000b273bdf5ee3c2dda1cda6449fb41,https://i.scdn.co/image/ab67616d00001e02bdf5ee3c2dda1cda6449fb41,https://open.spotify.com/track/35D06z7kmwMmYYbyJ0BkSm,0
2424,35KmOEIUqAGn02t7n4qaIr,morado,j balvin,0.8802395209580839,0.6805210918114145,0.7873684210526316,0.1317841673388129,0.3040223943312837,https://i.scdn.co/image/ab67616d0000b27335692baca45542527d742d0d,https://i.scdn.co/image/ab67616d00001e0235692baca45542527d742d0d,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,0
2425,35QZaWQRkmnAVqBF1TLCxQ,nancy mulligan,ed sheeran,0.6347305389221558,0.858354011579818,0.8694736842105263,0.117699553599234,0.3341918633123537,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,https://i.scdn.co/image/ab67616d00001e02ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ,0
2426,35RDmXJ59YYGNlv1KfTGsP,power is power feat the weeknd  travis scott,sza the weeknd travis scott game of thrones,0.4275449101796408,0.6433002481389578,0.1473684210526315,0.0041473855430715,0.805295074335395,https://i.scdn.co/image/ab67616d0000b27339288d6baaaa986820e86632,https://i.scdn.co/image/ab67616d00001e0239288d6baaaa986820e86632,https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP,1
2427,35RJhm1pEovTBwnNR0zWad,greece feat drake,dj khaled drake,0.6526946107784432,0.3320926385442515,0.2073684210526315,0.0747414816935182,0.236531055205896,https://i.scdn.co/image/ab67616d0000b2737db0d21fc5696a3fcedfb933,https://i.scdn.co/image/ab67616d00001e027db0d21fc5696a3fcedfb933,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,1
2428,35TyJIMR3xRouUuo2sjS6v,cinema,harry styles,0.8131736526946108,0.6433002481389578,0.9094736842105264,0.3561319433335345,0.3583758063833517,https://i.scdn.co/image/ab67616d0000b27382ce362511fb3d9dda6578ee,https://i.scdn.co/image/ab67616d00001e0282ce362511fb3d9dda6578ee,https://open.spotify.com/track/35TyJIMR3xRouUuo2sjS6v,0
2429,35UUpTmrcFXNIVIN26ujXl,relacin  remix,sech daddy yankee j balvin rosala farruko,0.7700598802395211,0.7746071133167908,0.8452631578947368,0.0338961018487393,0.7571085677664315,https://i.scdn.co/image/ab67616d0000b27363d74fcb3aaafe8c16e62f9b,https://i.scdn.co/image/ab67616d00001e0263d74fcb3aaafe8c16e62f9b,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,0
2430,35cOyocq8Gb6UcT0NWeTwn,seasons with sjava  reason,mozzy sjava reason,0.5736526946107785,0.5502481389578164,0.2905263157894736,0.2816846992814745,0.4835337577615342,https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888,https://i.scdn.co/image/ab67616d00001e02c027ad28821777b00dcaa888,https://open.spotify.com/track/35cOyocq8Gb6UcT0NWeTwn,1
2431,35ffVv9x4mtzBh5rF1K9sP,cc,migos gucci mane,0.8383233532934132,0.7332506203473945,0.831578947368421,0.2323885511929481,0.5277601436526218,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890,https://i.scdn.co/image/ab67616d00001e029c188c494d8bfaf895411890,https://open.spotify.com/track/35ffVv9x4mtzBh5rF1K9sP,0
2432,35ieKju5aLWFN5UgfJ27mL,sad,xxxtentacion,0.7065868263473055,0.6112489660876758,0.4642105263157894,0.2595517348335647,0.1711316271561496,https://i.scdn.co/image/ab67616d0000b273258871cc2f0e5d66e28b30c6,https://i.scdn.co/image/ab67616d00001e02258871cc2f0e5d66e28b30c6,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL,1
2433,35mvY5S1H3J2QZyna3TFe0,positions,ariana grande,0.702994011976048,0.8066583953680728,0.6842105263157895,0.4708209409272487,0.5882562772447233,https://i.scdn.co/image/ab67616d0000b27355b8f4c3458e256eca14f18f,https://i.scdn.co/image/ab67616d00001e0255b8f4c3458e256eca14f18f,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,0
2434,35ovElsgyAtQwYPYnZJECg,lift me up  from black panther wakanda forever  music from and inspired by,rihanna,0.1161676646706587,0.2866004962779156,0.1473684210526315,0.9044258353385716,0.7883784061572321,https://i.scdn.co/image/ab67616d0000b273a790c56cff6e3463bf9935cb,https://i.scdn.co/image/ab67616d00001e02a790c56cff6e3463bf9935cb,https://open.spotify.com/track/35ovElsgyAtQwYPYnZJECg,2
2435,35ttE4t8lQZA2vuCYDg4G7,mai,milo j,0.2562874251497006,0.5688585607940446,0.5073684210526316,0.7625736541042409,0.203417191155932,https://i.scdn.co/image/ab67616d0000b27398ee8fad7a30ff328b97d874,https://i.scdn.co/image/ab67616d00001e0298ee8fad7a30ff328b97d874,https://open.spotify.com/track/35ttE4t8lQZA2vuCYDg4G7,2
2436,35wvL50xvKpCHEJPxLOLPI,si estuvisemos juntos,bad bunny,0.6251497005988026,0.5916046319272126,0.1326315789473684,0.0629707687825844,0.7565704750331019,https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e,https://i.scdn.co/image/ab67616d00001e02519266cd05491a5b5bc22d1e,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,1
2437,35z5xJpu76nakf65i1BCMl,do you hear what i hear  remastered 2006,bing crosby,0.4574850299401198,0.2318031430934657,0.4021052631578947,0.8179060652240152,0.330419168193278,https://i.scdn.co/image/ab67616d0000b273e12068b4eff6fe1633941fe6,https://i.scdn.co/image/ab67616d00001e02e12068b4eff6fe1633941fe6,https://open.spotify.com/track/35z5xJpu76nakf65i1BCMl,2
2438,364dI1bYnvamSnBJ8JcNzN,intentions,justin bieber quavo,0.791616766467066,0.5492142266335815,0.871578947368421,0.3189083213075044,0.6124341743299537,https://i.scdn.co/image/ab67616d0000b27308e30ab6a058429303d75876,https://i.scdn.co/image/ab67616d00001e0208e30ab6a058429303d75876,https://open.spotify.com/track/364dI1bYnvamSnBJ8JcNzN,0
2439,364spZLB5bhNlnPrzvUB41,reply feat lil uzi vert,a boogie wit da hoodie lil uzi vert,0.4335329341317366,0.6215880893300249,0.1968421052631578,0.018805444270619,0.3956009407553855,https://i.scdn.co/image/ab67616d0000b273ede8c81cfc47664e5ec7cff0,https://i.scdn.co/image/ab67616d00001e02ede8c81cfc47664e5ec7cff0,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41,1
2440,36CiGk9oRdwTnBDMgKEfjl,dmelo to feat myke towers,selena gomez myke towers,0.7628742514970062,0.6401985111662531,0.4263157894736842,0.1016028521825723,0.8179311845899915,https://i.scdn.co/image/ab67616d0000b2738b11b0be988e17da2799b94d,https://i.scdn.co/image/ab67616d00001e028b11b0be988e17da2799b94d,https://open.spotify.com/track/36CiGk9oRdwTnBDMgKEfjl,1
2441,36DHxTW2xdr9GG15T9oK9L,el mundo es mo,bad bunny,0.6778443113772455,0.5171629445822995,0.2021052631578947,0.1669957016877603,0.1830422191186161,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,https://i.scdn.co/image/ab67616d00001e02005ee342f4eef2cc6e8436ab,https://open.spotify.com/track/36DHxTW2xdr9GG15T9oK9L,1
2442,36J0iaPDGbYGsHvYpaYs3k,down bad feat jid bas j cole earthgang  young nudy,dreamville jid bas j cole earthgang young nudy,0.7317365269461079,0.5833333333333334,0.7231578947368421,0.0394293429607167,0.6232564888542254,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://i.scdn.co/image/ab67616d00001e02c0ae820e3b64854de4642101,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k,0
2443,36ONiya0OANYknz0GgJmwB,dont matter to me with michael jackson,drake michael jackson,0.8083832335329342,0.3052109181141439,0.1094736842105263,0.4999962122449479,0.3402862169662452,https://i.scdn.co/image/ab67616d0000b273f9a9abe8ed9ffaba55412384,https://i.scdn.co/image/ab67616d00001e02f9a9abe8ed9ffaba55412384,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,2
2444,36TO60sxDduIsO3xH8IcUh,isis,joyner lucas logic,0.9197604790419164,0.8428453267162944,0.8663157894736842,0.2354066827085722,0.4431647107902708,https://i.scdn.co/image/ab67616d0000b27319cd25731b71500a8bbecb13,https://i.scdn.co/image/ab67616d00001e0219cd25731b71500a8bbecb13,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh,0
2445,36YCdzT57us0LhDmCYtrNE,rockin,the weeknd,0.7041916167664671,0.8924731182795699,0.7578947368421053,0.0133728075424957,0.4000024183943071,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,https://i.scdn.co/image/ab67616d00001e024718e2b124f79258be7bc452,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,0
2446,36gcliMRX1vCpgnrZE3dFZ,1035,tisto tate mcrae,0.6538922155688623,0.7973531844499587,0.7010526315789473,0.0687052186622701,0.4430800669895223,https://i.scdn.co/image/ab67616d0000b273b47fe51d7b639a08c342ca6c,https://i.scdn.co/image/ab67616d00001e02b47fe51d7b639a08c342ca6c,https://open.spotify.com/track/36gcliMRX1vCpgnrZE3dFZ,0
2447,3707IBa4HnS3zDDoWfeUBl,i warned myself,charlie puth,0.4047904191616767,0.2990074441687345,0.5757894736842105,0.5653890617501359,0.8306821685741752,https://i.scdn.co/image/ab67616d0000b27377c58b324f53c2af68723392,https://i.scdn.co/image/ab67616d00001e0277c58b324f53c2af68723392,https://open.spotify.com/track/3707IBa4HnS3zDDoWfeUBl,2
2448,370oYn3s5EKu7ziUpMQQTr,white christmas,amy grant,0.5748502994011977,0.4799421009098428,0.3968421052631579,0.7605615664271582,0.3814412420873161,https://i.scdn.co/image/ab67616d0000b273ef02e817c3c147322c7e1070,https://i.scdn.co/image/ab67616d00001e02ef02e817c3c147322c7e1070,https://open.spotify.com/track/370oYn3s5EKu7ziUpMQQTr,2
